show_id,title,platform,genre,release_year,season_number,episode_number,episode_duration_min,pacing_score,hook_strength,dialogue_density,visual_intensity,avg_watch_percentage,pause_count,rewind_count,skip_intro,cognitive_load,attention_required,night_watch_safe,drop_off,drop_off_probability,retention_risk,dataset_version
2912,Jeopardy!,Hulu,Reality,1984.0,1,14,54,5,5,low,9,59,1,5,1,5,medium,0,0,0.42,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,15,34,7,5,medium,4,71,5,2,1,5,medium,0,0,0.406,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,16,47,4,5,low,9,41,2,3,1,7,high,0,0,0.571,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,17,30,6,7,low,4,73,0,2,0,5,medium,0,0,0.317,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,18,44,5,5,low,5,66,2,3,1,5,medium,0,0,0.398,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,19,40,4,6,low,7,48,8,7,0,7,high,0,0,0.584,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,20,36,6,6,medium,4,75,1,2,0,5,medium,0,0,0.333,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,21,33,4,8,medium,5,62,6,1,0,7,high,0,0,0.471,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,22,32,6,8,low,6,76,0,4,0,5,medium,0,0,0.288,low,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,23,56,4,4,high,4,36,5,3,1,9,high,0,1,0.698,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,24,37,6,3,medium,6,50,0,3,1,5,medium,0,0,0.48,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,25,41,6,5,medium,6,66,3,3,1,5,medium,0,0,0.408,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,30,53,6,7,high,8,57,3,2,0,7,high,0,0,0.479,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,35,44,6,5,high,8,52,4,4,1,7,high,0,0,0.541,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,37,48,7,4,low,6,60,3,5,1,5,medium,0,0,0.45,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,41,54,5,8,high,5,66,2,2,0,7,high,0,0,0.413,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,42,30,7,6,low,6,67,2,1,0,5,medium,0,0,0.379,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,43,45,5,3,high,7,38,5,5,1,7,high,0,1,0.644,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,44,38,7,3,medium,9,58,0,2,1,5,medium,0,0,0.444,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,45,53,5,4,medium,5,49,3,0,1,5,medium,0,0,0.5,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,48,51,4,6,low,9,49,7,4,0,7,high,0,0,0.57,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,54,39,5,5,medium,3,68,6,2,1,5,medium,0,0,0.429,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,55,30,6,7,high,5,69,2,2,0,7,high,0,0,0.415,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,56,48,4,7,low,7,54,6,5,0,7,high,0,0,0.522,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,57,59,4,7,low,3,57,5,0,0,7,high,0,0,0.498,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,58,37,4,3,low,6,42,1,1,1,7,high,0,0,0.586,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,59,33,4,3,high,9,38,1,0,1,9,high,0,1,0.664,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,60,48,4,6,high,4,49,1,0,0,9,high,0,0,0.57,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,61,39,6,7,high,4,62,3,2,0,7,high,0,0,0.456,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,62,43,4,4,high,3,40,3,0,1,9,high,0,1,0.66,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,63,56,4,6,high,6,46,3,1,0,9,high,0,1,0.603,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,64,55,4,7,medium,4,52,3,3,0,7,high,0,0,0.501,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,65,40,7,3,low,5,67,2,1,1,5,medium,0,0,0.423,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,66,60,4,8,medium,7,55,4,2,0,7,high,0,0,0.482,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,67,38,5,8,low,4,77,4,0,0,5,medium,0,0,0.324,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,68,48,6,6,high,9,62,3,4,0,7,high,0,0,0.471,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,69,50,6,8,low,7,76,3,2,0,5,medium,0,0,0.318,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,70,40,7,5,low,4,61,1,0,1,5,medium,0,0,0.411,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,72,46,7,6,high,8,57,2,3,0,7,high,0,0,0.484,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,77,50,5,3,medium,9,50,1,3,1,5,medium,0,0,0.49,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,78,36,5,3,medium,5,47,1,3,1,5,medium,0,0,0.503,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,80,32,5,4,low,4,63,4,1,1,5,medium,0,0,0.447,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,81,57,5,8,low,3,71,3,1,0,5,medium,0,0,0.341,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,83,46,5,7,medium,8,67,1,4,0,5,medium,0,0,0.353,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,84,60,5,4,medium,6,61,4,1,1,5,medium,0,0,0.456,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,86,33,5,4,medium,6,51,2,3,1,5,medium,0,0,0.481,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,87,43,4,7,medium,4,57,1,1,0,7,high,0,0,0.459,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,88,40,4,5,medium,9,47,3,3,1,7,high,0,0,0.553,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,89,47,7,4,high,6,51,2,2,1,7,high,0,0,0.54,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,90,60,5,4,medium,5,59,4,2,1,5,medium,0,0,0.465,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,91,50,5,3,high,9,40,3,4,1,7,high,0,1,0.615,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,92,55,6,5,medium,8,62,1,1,1,5,medium,0,0,0.406,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,93,46,7,7,low,5,74,4,1,0,5,medium,0,0,0.352,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,94,60,5,5,medium,4,54,1,2,1,5,medium,0,0,0.442,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,95,59,6,6,low,9,70,1,2,0,5,medium,0,0,0.355,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,96,31,7,7,high,7,66,4,2,0,7,high,0,0,0.448,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,97,31,4,6,medium,3,55,4,1,0,7,high,0,0,0.512,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,98,38,7,7,medium,5,73,2,1,0,5,medium,0,0,0.337,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,99,31,4,6,medium,3,56,4,0,0,7,high,0,0,0.508,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,100,53,5,4,medium,6,57,4,3,1,5,medium,0,0,0.474,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,101,31,6,3,medium,9,50,2,5,1,5,medium,0,0,0.5,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,102,38,7,6,low,9,68,1,1,0,5,medium,0,0,0.364,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,103,40,5,3,high,3,41,1,4,1,7,high,0,0,0.591,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,104,55,6,4,medium,8,57,1,5,1,5,medium,0,0,0.444,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,105,46,4,4,medium,3,37,2,2,1,7,high,0,1,0.604,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,106,48,5,8,medium,9,63,4,4,0,5,medium,0,0,0.386,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,107,34,7,8,high,7,69,3,4,0,7,high,0,0,0.409,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,108,52,5,7,low,3,69,2,1,0,5,medium,0,0,0.355,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,109,57,4,6,medium,7,41,4,5,0,7,high,0,0,0.576,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,110,40,6,8,high,9,53,1,3,0,7,high,0,0,0.461,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,111,46,4,8,high,4,48,5,1,0,9,high,0,0,0.584,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,112,56,5,3,medium,6,53,5,1,1,5,medium,0,0,0.516,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,113,57,7,3,low,7,62,2,3,1,5,medium,0,0,0.446,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,114,46,5,5,medium,9,62,0,4,1,5,medium,0,0,0.396,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,115,43,7,4,medium,5,63,0,3,1,5,medium,0,0,0.406,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,116,40,4,8,medium,3,55,0,1,0,7,high,0,0,0.442,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,117,30,4,3,high,6,22,6,3,1,9,high,0,1,0.786,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,118,31,6,3,low,5,49,4,2,1,5,medium,0,0,0.524,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,119,54,4,8,medium,7,59,3,3,0,7,high,0,0,0.455,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,120,60,7,3,low,8,53,2,2,1,5,medium,0,0,0.486,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,121,43,6,3,high,6,45,5,5,1,7,high,0,1,0.613,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,122,60,7,3,low,5,55,3,2,1,5,medium,0,0,0.487,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,123,34,7,3,low,7,55,3,1,1,5,medium,0,0,0.487,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,124,51,7,4,medium,5,70,7,0,1,5,medium,0,0,0.445,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,125,34,7,5,medium,4,75,5,2,1,5,medium,0,0,0.388,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,126,38,6,3,high,6,47,2,0,1,7,high,0,0,0.574,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,127,48,7,6,low,3,73,1,0,0,5,medium,0,0,0.342,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,128,36,5,8,high,8,57,3,1,0,7,high,0,0,0.464,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,129,32,6,7,low,3,77,4,1,0,5,medium,0,0,0.339,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,130,44,7,7,medium,7,77,2,4,0,5,medium,0,0,0.319,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,133,48,4,6,low,7,54,2,0,0,7,high,0,0,0.497,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,134,33,5,5,medium,5,64,2,4,1,5,medium,0,0,0.407,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,136,39,4,6,low,5,57,1,2,0,7,high,0,0,0.474,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,137,47,4,4,medium,4,44,6,3,1,7,high,0,1,0.612,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,138,44,7,5,high,6,47,5,0,1,7,high,0,0,0.574,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,139,33,5,8,low,8,73,0,2,0,5,medium,0,0,0.301,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,140,42,4,3,medium,6,34,4,1,1,7,high,0,1,0.652,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,141,32,4,4,medium,7,45,1,3,1,7,high,0,0,0.557,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,142,38,5,6,low,5,62,2,1,0,5,medium,0,0,0.401,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,143,41,4,7,high,8,49,2,1,0,9,high,0,0,0.565,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,144,37,7,7,low,3,79,3,0,0,5,medium,0,0,0.32,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,145,31,5,5,high,3,52,4,0,1,7,high,0,0,0.541,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,146,50,4,4,low,5,48,2,2,1,7,high,0,0,0.554,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,147,33,6,4,high,4,43,4,1,1,7,high,0,0,0.597,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,148,34,7,5,high,4,63,1,3,1,7,high,0,0,0.462,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,149,46,4,6,medium,7,45,3,1,0,7,high,0,0,0.548,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,150,53,4,3,medium,8,34,1,3,1,7,high,0,1,0.622,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,151,42,7,7,low,4,75,3,3,0,5,medium,0,0,0.338,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,152,49,7,8,high,8,60,2,0,0,7,high,0,0,0.44,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,153,34,6,4,medium,7,57,0,4,1,5,medium,0,0,0.433,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,154,58,4,6,low,7,54,7,2,0,7,high,0,0,0.547,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,155,38,7,8,high,4,63,7,0,0,7,high,0,0,0.476,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,156,60,4,6,high,9,44,4,4,0,9,high,0,1,0.622,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,157,36,5,7,medium,3,73,2,2,0,5,medium,0,0,0.337,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,158,53,4,3,high,5,31,5,1,1,9,high,0,1,0.736,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,159,39,5,5,low,7,59,4,2,1,5,medium,0,0,0.45,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,160,32,5,5,high,4,52,4,0,1,7,high,0,0,0.541,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,161,47,4,4,low,8,42,4,2,1,7,high,0,1,0.601,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,162,55,5,7,high,8,57,3,3,0,7,high,0,0,0.479,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,163,41,5,7,low,5,72,5,1,0,5,medium,0,0,0.371,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,164,51,6,6,low,8,73,2,1,0,5,medium,0,0,0.352,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,165,35,6,5,low,4,61,4,0,1,5,medium,0,0,0.441,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,166,52,4,4,medium,7,34,7,1,1,7,high,0,1,0.667,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,167,34,6,8,medium,4,67,3,3,0,5,medium,0,0,0.358,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,168,53,6,5,high,4,56,2,2,1,7,high,0,0,0.503,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,169,46,5,4,low,6,54,4,4,1,5,medium,0,0,0.487,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,170,58,4,3,medium,8,39,3,0,1,7,high,0,1,0.62,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,171,52,4,7,high,7,36,2,4,0,9,high,0,1,0.623,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,172,53,6,8,high,3,63,4,1,0,7,high,0,0,0.447,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,173,35,4,6,high,6,49,4,2,0,9,high,0,1,0.6,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,174,37,5,4,medium,7,54,2,2,1,5,medium,0,0,0.467,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,175,44,6,3,high,3,40,3,0,1,7,high,0,1,0.615,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,176,40,5,7,medium,3,64,2,3,0,5,medium,0,0,0.377,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,177,41,5,5,high,4,61,1,1,1,7,high,0,0,0.471,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,178,32,7,6,high,5,51,3,1,0,7,high,0,0,0.52,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,179,58,6,5,high,3,51,3,2,1,7,high,0,0,0.535,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,180,38,6,6,low,6,67,2,1,0,5,medium,0,0,0.379,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,181,55,6,5,medium,4,70,1,1,1,5,medium,0,0,0.37,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,182,46,7,7,low,3,71,1,1,0,5,medium,0,0,0.336,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,183,32,7,3,high,5,47,3,0,1,7,high,0,0,0.584,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,184,36,5,3,low,6,46,3,3,1,5,medium,0,0,0.528,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,185,55,6,3,high,6,39,1,1,1,7,high,0,1,0.6,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,186,60,4,4,high,7,26,3,4,1,9,high,0,1,0.723,high,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,187,59,5,6,low,8,59,1,3,0,5,medium,0,0,0.405,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,188,54,5,6,low,7,58,3,4,0,5,medium,0,0,0.429,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,189,44,4,5,medium,7,41,4,5,1,7,high,0,0,0.591,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,191,36,7,6,medium,4,61,2,1,0,5,medium,0,0,0.406,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,193,40,7,7,high,7,65,5,2,0,7,high,0,0,0.462,medium,v1.0
2912,Jeopardy!,Hulu,Reality,1984.0,1,195,30,4,6,high,8,35,6,4,0,9,high,0,1,0.683,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,1,7,7,7,medium,4,73,4,2,0,5,medium,0,0,0.357,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,2,9,5,3,low,9,51,1,5,1,5,medium,0,0,0.485,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,3,8,5,8,high,5,63,5,0,0,7,high,0,0,0.456,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,4,8,4,3,low,4,47,4,3,1,7,high,0,0,0.594,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,5,8,5,7,low,9,64,4,1,0,5,medium,0,0,0.397,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,6,7,4,3,low,8,41,2,2,1,7,high,0,1,0.601,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,7,9,5,5,high,4,50,5,0,1,7,high,0,0,0.56,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,8,7,6,3,high,5,39,7,0,1,7,high,0,1,0.659,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,9,6,5,4,low,9,68,5,3,1,5,medium,0,0,0.434,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,10,9,5,3,medium,3,46,5,1,1,5,medium,0,0,0.548,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,11,6,4,3,high,7,21,6,4,1,9,high,0,1,0.79,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,12,8,4,8,high,7,37,2,4,0,9,high,0,1,0.604,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,13,8,6,3,medium,6,48,4,2,1,5,medium,0,0,0.529,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,14,7,6,7,high,9,61,7,1,0,7,high,0,0,0.5,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,15,8,5,5,medium,9,55,2,4,1,5,medium,0,0,0.448,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,16,8,4,8,medium,9,58,6,2,0,7,high,0,0,0.489,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,17,8,4,3,high,8,20,6,4,1,9,high,0,1,0.795,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,18,8,4,5,high,5,36,4,0,1,9,high,0,1,0.673,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,19,7,5,8,high,6,58,5,1,0,7,high,0,0,0.479,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,20,8,4,6,high,7,46,4,6,0,9,high,0,1,0.613,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,21,8,5,3,medium,8,47,2,2,1,5,medium,0,0,0.513,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,22,8,6,5,medium,8,64,1,0,1,5,medium,0,0,0.397,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,23,8,4,6,medium,7,58,0,0,0,7,high,0,0,0.459,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,24,8,6,4,low,5,69,3,0,1,5,medium,0,0,0.41,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,25,8,6,8,high,8,60,3,2,0,7,high,0,0,0.45,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,26,8,7,6,low,7,70,3,2,0,5,medium,0,0,0.375,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,27,8,4,6,low,3,50,6,2,0,7,high,0,0,0.555,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,28,8,7,6,high,5,59,5,2,0,7,high,0,0,0.505,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,29,8,4,8,medium,5,59,2,2,0,7,high,0,0,0.445,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,30,8,7,3,high,3,48,3,1,1,7,high,0,0,0.579,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,31,8,6,4,high,5,52,5,1,1,7,high,0,0,0.566,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,32,8,4,6,low,9,46,2,2,0,7,high,0,0,0.533,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,33,7,6,5,low,8,62,5,3,1,5,medium,0,0,0.446,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,34,8,7,6,high,8,65,3,2,0,7,high,0,0,0.458,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,35,8,6,4,low,5,65,3,1,1,5,medium,0,0,0.427,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,36,8,6,5,medium,6,70,2,5,1,5,medium,0,0,0.38,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,37,8,6,8,high,7,56,4,1,0,7,high,0,0,0.478,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,38,8,4,7,high,9,34,2,2,0,9,high,0,1,0.632,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,39,8,7,4,low,8,64,3,2,1,5,medium,0,0,0.432,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,40,7,6,8,low,4,71,2,4,0,5,medium,0,0,0.331,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,41,8,6,3,high,8,43,6,3,1,7,high,0,1,0.631,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,42,8,6,3,low,4,53,3,1,1,5,medium,0,0,0.496,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,43,8,7,5,high,8,52,4,2,1,7,high,0,0,0.541,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,44,8,4,6,low,6,55,4,2,0,7,high,0,0,0.512,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,45,9,6,4,low,5,56,6,2,1,5,medium,0,0,0.498,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,46,7,7,8,medium,3,80,3,3,0,5,medium,0,0,0.3,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,47,8,6,8,high,7,71,7,3,0,7,high,0,0,0.441,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,48,8,5,4,high,3,45,4,0,1,7,high,0,0,0.588,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,49,8,7,5,medium,5,68,2,2,1,5,medium,0,0,0.389,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,50,6,7,4,high,7,50,3,1,1,7,high,0,0,0.555,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,51,8,5,5,medium,7,65,2,2,1,5,medium,0,0,0.403,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,52,8,4,4,high,6,36,6,2,1,9,high,0,1,0.708,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,53,8,7,3,high,7,39,3,2,1,7,high,0,1,0.62,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,54,8,7,8,medium,9,80,2,3,0,5,medium,0,0,0.29,low,v1.0
9537,My Family,Hulu,Animation,2002.0,1,55,8,4,4,high,7,38,3,3,1,9,high,0,1,0.669,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,56,8,4,3,low,8,33,4,5,1,7,high,0,1,0.656,high,v1.0
9537,My Family,Hulu,Animation,2002.0,1,57,8,4,7,medium,8,55,3,4,0,7,high,0,0,0.487,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,58,5,6,3,low,7,54,1,2,1,5,medium,0,0,0.472,medium,v1.0
9537,My Family,Hulu,Animation,2002.0,1,59,7,5,6,medium,8,68,2,1,0,5,medium,0,0,0.374,medium,v1.0
